,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
8958,8958,183794,B00003E471,Video,911,5,233423,110187,108911,35227,133284,10,5.0,48,5,40.0,18.0,22.0,0.0,29.0
8959,8959,183805,6303308430,Video,26252,2,,,,505016,248152,5,4.0,3,2,0.0,0.0,0.0,36.0,162.0
8963,8963,183835,6304452772,Video,9499,2,508842,,59769,,,16,4.5,46,4,42.0,0.0,7.0,0.0,0.0
8964,8964,183838,B00003E47U,Video,5217,1,,485471,,,,700,4.5,996,1,0.0,707.0,0.0,0.0,0.0
8967,8967,183871,B00000BE4J,Video,10483,5,247194,206643,873,366253,364779,4,5.0,7,8,36.0,12.0,71.0,93.0,107.0
8968,8968,183908,6303922481,Video,26459,1,,227114,,,,6,4.0,44,1,0.0,175.0,0.0,0.0,0.0
8969,8969,183961,6301640586,Video,21950,1,,,,384942,,12,3.0,62,1,0.0,0.0,0.0,434.0,0.0
8978,8978,184196,6300208877,Video,21783,4,,256946,393532,518103,71913,1,5.0,29,5,0.0,30.0,5.0,9.0,3.0
8985,8985,184227,B00004Y6AK,Video,29582,1,265851,,,,,6,3.5,60,1,334.0,0.0,0.0,0.0,0.0
8988,8988,184236,B00004Y6AD,Video,8550,3,,195611,37106,,434484,24,4.0,60,3,0.0,321.0,332.0,0.0,320.0
8989,8989,184237,B00004Y6AE,Video,1679,1,,,,265851,,61,3.5,439,12,0.0,0.0,0.0,334.0,0.0
8998,8998,184434,6304475284,Video,33353,2,334649,,43302,,,3,3.5,18,3,30.0,0.0,6.0,0.0,0.0
9003,9003,184495,1879558009,Video,16216,1,,,292922,,,6,3.5,46,3,0.0,0.0,1.0,0.0,0.0
9006,9006,184530,6304435932,Video,15835,2,62316,,136370,,,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
9007,9007,184592,6304039891,Video,9575,3,,,91246,390047,508348,4,4.5,55,5,0.0,0.0,8.0,15.0,667.0
9013,9013,184730,6302886473,Video,4009,5,364530,328054,56155,175974,513863,9,5.0,42,14,193.0,153.0,190.0,72.0,172.0
9015,9015,184751,6303891284,Video,6846,2,175776,,,228388,,10,4.0,256,4,51.0,0.0,0.0,26.0,0.0
9017,9017,184771,6301817699,Video,38393,5,253985,195604,262263,329777,169316,3,4.5,20,5,23.0,21.0,143.0,10.0,41.0
9023,9023,184894,6300175170,Video,10672,3,371075,147717,124370,,,6,4.5,48,9,56.0,121.0,26.0,0.0,0.0
9027,9027,184960,1563712962,Video,5426,3,41926,301330,,492485,,24,5.0,144,4,183.0,82.0,0.0,347.0,0.0
9030,9030,184981,B000006Q90,Video,8469,3,,,105918,315332,332598,1,5.0,3,4,0.0,0.0,53.0,25.0,21.0
9031,9031,184983,B000006Q95,Video,34036,4,,116337,187439,159905,269202,0,0.0,0,6,0.0,0.0,0.0,10.0,167.0
9033,9033,184988,630120879X,Video,28578,1,,,,,347029,16,4.0,32,1,0.0,0.0,0.0,0.0,109.0
9034,9034,185005,6304707045,Video,5037,1,,,,,279689,35,3.5,96,4,0.0,0.0,0.0,0.0,54.0
9035,9035,185046,6305216908,Video,14590,3,,281249,346401,,501670,1,5.0,19,8,0.0,56.0,0.0,0.0,41.0
9038,9038,185083,B00005N914,Video,6494,0,,,,,,11,5.0,78,13,0.0,0.0,0.0,0.0,0.0
9042,9042,185174,0790747545,Video,4729,2,,107054,289496,,,36,4.0,113,7,0.0,96.0,135.0,0.0,0.0
9046,9046,185302,6302995884,Video,3828,3,91815,,18018,469923,,4,3.0,45,4,14.0,0.0,42.0,334.0,0.0
9047,9047,185312,B000055ZL2,Video,25887,4,105481,461898,123183,16832,,7,4.5,40,8,19.0,34.0,18.0,31.0,0.0
9050,9050,185334,0938045261,Video,20664,3,348474,280484,101729,,,0,0.0,0,8,46.0,38.0,9.0,0.0,0.0
9053,9053,185380,B00004REQP,Video,20636,2,450549,,120288,,,1,4.0,3,4,4.0,0.0,3.0,0.0,0.0
9056,9056,185405,B00004REQ1,Video,578,1,,,185404,,,9,4.0,134,1,0.0,0.0,17.0,0.0,0.0
9058,9058,185462,0767813715,Video,99249,1,492083,,,,,7,4.0,14,1,12.0,0.0,0.0,0.0,0.0
9061,9061,185487,6302662281,Video,6714,5,216870,520526,192310,488066,231560,2,4.0,14,6,170.0,21.0,19.0,23.0,62.0
9064,9064,185518,6302728371,Video,4281,3,346507,,232558,,360262,14,4.5,62,6,75.0,0.0,50.0,0.0,69.0
9069,9069,185611,1930511019,Video,30551,2,,,503213,367585,,0,0.0,0,2,0.0,0.0,38.0,78.0,0.0
9074,9074,185804,6300184471,Video,34236,4,394186,,519306,507623,516788,4,4.0,16,6,19.0,0.0,26.0,16.0,6.0
9076,9076,185828,6302800919,Video,32200,4,423156,419729,2335,372017,,6,4.5,13,8,3.0,24.0,18.0,2.0,0.0
9078,9078,185871,6303195962,Video,18225,5,425434,35812,495089,542569,101617,2,5.0,31,7,132.0,13.0,53.0,27.0,9.0
9085,9085,186054,B00004UFSN,Video,414,1,186055,,,,,10,5.0,53,10,44.0,0.0,0.0,0.0,0.0
9086,9086,186055,B00004UFSO,Video,403,1,186054,,,,,7,4.5,44,8,53.0,0.0,0.0,0.0,0.0
9087,9087,186060,B00000JGDG,Video,16094,2,,,,372687,293626,3,3.5,32,6,0.0,0.0,0.0,3.0,5.0
9093,9093,186252,0767832604,Video,1354,2,13131,446290,,,,3,4.5,30,4,23.0,33.0,0.0,0.0,0.0
9094,9094,186260,B00005LBWU,Video,26101,4,,528954,494255,355770,433316,90,4.0,2708,4,0.0,59.0,12.0,38.0,34.0
9102,9102,186397,B00005QW7J,Video,34977,4,501581,,47052,487171,362576,30,4.0,553,4,628.0,0.0,79.0,131.0,1908.0
9103,9103,186399,B00000G04T,Video,39621,3,294048,251038,285314,,,0,0.0,0,6,8.0,50.0,0.0,0.0,0.0
9106,9106,186501,0788800914,Video,10740,5,522536,485160,252866,63424,168597,3,4.5,27,14,7.0,10.0,6.0,0.0,7.0
9112,9112,186652,B00000FB1U,Video,5621,3,,514587,,11841,272911,5,4.5,32,3,0.0,461.0,0.0,151.0,66.0
9114,9114,186666,6303522564,Video,34310,1,487940,,,,,3,5.0,34,2,9.0,0.0,0.0,0.0,0.0
9115,9115,186674,6305337098,Video,31129,1,299449,,,,,11,3.5,382,1,350.0,0.0,0.0,0.0,0.0
9119,9119,186791,6301805496,Video,30928,2,11237,,,,11364,1,4.0,3,3,59.0,0.0,0.0,0.0,7.0
9122,9122,186868,0967831202,Video,5402,2,22255,,,84146,,7,3.5,48,4,6.0,0.0,0.0,299.0,0.0
9123,9123,186899,1578482046,Video,24574,1,,,270479,,,14,4.5,78,3,0.0,0.0,3.0,0.0,0.0
9124,9124,186909,6305182205,Video,19493,5,514462,521002,342540,286543,99844,5,4.0,14,10,12.0,13.0,20.0,16.0,32.0
9126,9126,186923,6302643449,Video,20812,1,,,,492637,,36,4.0,122,1,0.0,0.0,0.0,85.0,0.0
9128,9128,186977,6305214166,Video,47105,1,112445,,,,,0,0.0,0,2,14.0,0.0,0.0,0.0,0.0
9129,9129,186985,6303046975,Video,26497,2,,,,87674,410952,16,3.5,67,3,0.0,0.0,0.0,391.0,43.0
9130,9130,187047,6302640369,Video,44163,1,,,30362,,,3,4.5,28,2,0.0,0.0,15.0,0.0,0.0
9131,9131,187058,0783112297,Video,39650,2,418088,113242,,,,0,0.0,0,2,60.0,0.0,0.0,0.0,0.0
9135,9135,187144,6305434239,Video,14478,2,140924,220537,,,,7,5.0,50,3,22.0,7.0,0.0,0.0,0.0
9138,9138,187152,6302354102,Video,1819,2,235481,,273475,,,13,4.5,50,3,178.0,0.0,93.0,0.0,0.0
9139,9139,187190,6305435189,Video,48937,4,66782,290208,93723,290206,,1,5.0,2,5,6.0,7.0,2.0,2.0,0.0
9155,9155,187258,6303593674,Video,17891,1,508348,,,,,10,4.0,51,1,667.0,0.0,0.0,0.0,0.0
9156,9156,187286,B00004WG9U,Video,9102,5,187295,187287,187288,187306,187289,8,4.5,23,11,75.0,10.0,6.0,16.0,14.0
9157,9157,187287,B00004WG9T,Video,12093,5,187295,187288,187289,187306,187314,3,5.0,10,10,75.0,6.0,14.0,16.0,14.0
9158,9158,187288,B00004WG9W,Video,12270,5,187293,187286,187306,187295,187287,3,5.0,6,13,31.0,23.0,16.0,75.0,10.0
9159,9159,187289,B00004WG9V,Video,23692,5,187306,187314,187286,187287,187295,6,5.0,14,12,16.0,14.0,23.0,10.0,75.0
9160,9160,187290,B00004WG9Q,Video,23695,5,32783,483111,458987,77351,77357,4,3.0,8,10,45.0,36.0,11.0,29.0,16.0
9161,9161,187293,B00004WG9S,Video,12053,5,187286,187289,187287,187288,187306,6,4.0,31,7,23.0,14.0,10.0,6.0,16.0
9162,9162,187294,B00004WG9Y,Video,4354,3,63369,77328,,63371,,3,5.0,24,7,122.0,46.0,0.0,51.0,0.0
9163,9163,187295,B00004WG9R,Video,8895,5,187286,187288,187287,187306,187289,18,4.5,75,9,23.0,6.0,10.0,16.0,14.0
9164,9164,187297,B00004WG9Z,Video,17761,3,77328,,458949,504543,,7,4.5,27,6,46.0,0.0,39.0,39.0,0.0
9165,9165,187299,B00004WG9D,Video,4814,2,187300,187301,,,,5,5.0,36,5,74.0,45.0,0.0,0.0,0.0
9166,9166,187300,B00004WG9C,Video,1401,2,187299,187301,,,,9,4.5,74,8,36.0,45.0,0.0,0.0,0.0
9167,9167,187301,B00004WG9B,Video,6495,2,187300,187299,,,,4,5.0,45,6,74.0,36.0,0.0,0.0,0.0
9168,9168,187302,B00004WG9L,Video,21094,5,77351,77357,187305,77293,187306,16,4.5,35,12,29.0,16.0,10.0,12.0,16.0
9169,9169,187305,B00004WG9O,Video,24242,5,77357,77351,32783,458987,483111,5,4.5,10,12,16.0,29.0,45.0,11.0,36.0
9170,9170,187306,B00004WG9I,Video,22140,5,187314,187289,187302,187286,187288,13,5.0,16,13,14.0,14.0,35.0,23.0,6.0
9171,9171,187314,B00004WG9H,Video,25675,5,187289,77351,187288,187302,187293,3,4.5,14,9,14.0,29.0,6.0,35.0,31.0
9172,9172,187316,6303953026,Video,5119,4,126868,102350,,240517,152486,15,4.5,13,10,15.0,20.0,0.0,27.0,11.0
9173,9173,187319,B000006QGG,Video,13355,3,326503,211175,,,396793,3,4.5,12,5,12.0,4.0,0.0,0.0,9.0
9176,9176,187339,B000062VX5,Video,9683,4,300158,507659,329916,489866,,1,3.0,6,7,116.0,109.0,238.0,0.0,0.0
9179,9179,187351,6301801725,Video,6563,4,286012,330488,,318278,518462,16,4.5,85,8,237.0,16.0,0.0,9.0,52.0
9181,9181,187410,6304448392,Video,2917,1,,336308,,,,15,4.5,225,1,0.0,86.0,0.0,0.0,0.0
9184,9184,187435,630159911X,Video,18197,2,239557,,,294329,,0,0.0,0,4,22.0,0.0,0.0,2.0,0.0
9185,9185,187437,B00004TJEX,Video,17842,2,365796,379642,,,,1,5.0,6,4,0.0,0.0,0.0,0.0,0.0
9186,9186,187439,B000006QG3,Video,36284,3,402953,,,116337,184983,0,0.0,0,4,13.0,0.0,0.0,0.0,0.0
9187,9187,187440,6305499004,Video,14623,2,,14355,72883,,,6,5.0,15,4,0.0,17.0,71.0,0.0,0.0
9189,9189,187443,B00004TJEU,Video,23094,1,,,,,507890,15,3.5,104,1,0.0,0.0,0.0,0.0,630.0
9190,9190,187446,6303568068,Video,9853,4,227918,304954,259201,,282039,0,0.0,0,8,34.0,22.0,81.0,0.0,17.0
9191,9191,187490,6304449844,Video,15149,4,,181877,362212,331568,367378,7,2.5,12,7,0.0,1.0,0.0,98.0,0.0
9194,9194,187726,6302985048,Video,34337,3,506035,465079,215969,,,1,5.0,5,4,7.0,1.0,109.0,0.0,0.0
9198,9198,187918,6303864090,Video,6515,5,398801,373021,281044,129702,80452,4,5.0,14,15,31.0,23.0,138.0,12.0,62.0
9199,9199,187921,6303487696,Video,13526,2,,89225,,,427858,13,3.0,53,2,0.0,43.0,0.0,0.0,61.0
9201,9201,187975,6304713908,Video,29579,2,180747,,312978,,,0,0.0,0,3,15.0,0.0,13.0,0.0,0.0
9205,9205,188152,6304030657,Video,18094,3,75107,291955,,464071,,9,5.0,35,6,15.0,16.0,0.0,186.0,0.0
9208,9208,188196,6303501079,Video,4657,4,107654,431925,512558,,331900,3,5.0,33,9,7.0,23.0,19.0,0.0,0.0
9209,9209,188245,6304045905,Video,20306,5,230014,354027,493853,26457,370032,2,4.0,13,11,15.0,27.0,14.0,32.0,45.0
9210,9210,188250,6304794584,Video,15737,2,368574,,,,382249,6,3.5,113,4,12.0,0.0,0.0,0.0,45.0
9211,9211,188278,6303095232,Video,9687,5,72283,237827,44998,45000,248602,14,4.5,51,5,51.0,75.0,69.0,124.0,74.0
9212,9212,188304,6305118647,Video,39270,1,,,,,259573,2,3.5,3,1,0.0,0.0,0.0,0.0,4.0
9214,9214,188312,6300270289,Video,2467,3,,,388601,293126,2288,5,4.0,18,7,0.0,0.0,31.0,174.0,82.0
9221,9221,188437,6301966244,Video,994,4,,228469,99154,384942,238193,21,4.5,137,4,0.0,76.0,103.0,434.0,207.0
9227,9227,188566,B000006J0K,Video,1902,2,,,,514587,87674,10,4.5,43,2,0.0,0.0,0.0,461.0,391.0
9228,9228,188569,1929512007,Video,1538,1,210564,,,,,9,4.0,139,2,132.0,0.0,0.0,0.0,0.0
9229,9229,188578,6302824729,Video,1208,1,,336623,,,,41,4.0,142,1,0.0,6.0,0.0,0.0,0.0
9235,9235,188638,6305008213,Video,16868,2,,,497044,,482390,4,2.0,10,5,0.0,0.0,0.0,0.0,2.0
9236,9236,188660,6303426417,Video,39757,2,242849,368284,,,,1,3.0,16,3,34.0,33.0,0.0,0.0,0.0
9245,9245,188698,6300988627,Video,3767,2,408836,,,,166077,9,4.0,35,5,43.0,0.0,0.0,0.0,22.0
9249,9249,188815,6302148642,Video,4755,3,376532,376534,421445,,,2,3.0,14,5,31.0,34.0,64.0,0.0,0.0
9253,9253,188868,0767831136,Video,33714,5,385748,83086,171263,428961,105446,1,5.0,6,6,6.0,5.0,3.0,5.0,15.0
9258,9258,188893,6304479700,Video,1636,2,178090,,,117547,,10,5.0,159,7,148.0,0.0,0.0,128.0,0.0
9260,9260,188914,630521607X,Video,31675,2,86789,,36008,,,3,4.0,20,3,0.0,0.0,0.0,0.0,0.0
9265,9265,189016,0792846737,Video,23289,1,,260723,,,,14,4.0,52,3,0.0,147.0,0.0,0.0,0.0
9266,9266,189040,6302843790,Video,3648,3,271031,128492,78379,,,6,4.0,35,3,47.0,59.0,222.0,0.0,0.0
9268,9268,189063,6302801265,Video,21323,2,,521615,,141841,,5,5.0,11,2,0.0,14.0,0.0,23.0,0.0
9270,9270,189109,1568327803,Video,312,5,485105,203633,528715,170756,363363,21,3.5,121,12,76.0,47.0,104.0,44.0,3.0
9272,9272,189142,1572521937,Video,40659,1,516669,,,,,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
9273,9273,189161,6302906598,Video,19380,5,447206,423293,295335,541812,43193,6,5.0,13,10,0.0,3.0,5.0,5.0,0.0
9275,9275,189262,6302993555,Video,7610,4,480629,528409,279366,,61521,2,5.0,21,5,28.0,47.0,77.0,0.0,172.0
9277,9277,189279,B000059HHO,Video,24794,5,32873,32877,32879,32818,379065,13,4.5,35,5,39.0,70.0,15.0,42.0,20.0
9278,9278,189285,6304119054,Video,5372,1,,,,270863,,24,5.0,146,2,0.0,0.0,0.0,136.0,0.0
9279,9279,189286,B000059HH0,Video,4188,5,313801,28513,136210,342330,221801,14,3.5,58,17,97.0,43.0,39.0,41.0,266.0
9281,9281,189332,6304153066,Video,3183,4,61172,512080,,512063,237827,11,4.5,69,44,75.0,179.0,0.0,80.0,75.0
9286,9286,189395,1558904786,Video,19716,5,485160,63424,211416,510148,186501,4,2.5,31,10,10.0,0.0,8.0,4.0,27.0
9291,9291,189559,1558808000,Video,18016,1,,,,,218615,20,4.0,50,1,0.0,0.0,0.0,0.0,51.0
9295,9295,189691,1572521880,Video,28761,4,52420,332528,227468,224605,,0,0.0,0,6,7.0,0.0,0.0,30.0,0.0
9296,9296,189692,6301973496,Video,4672,2,,102274,,282108,,9,4.0,49,4,0.0,16.0,0.0,148.0,0.0
9298,9298,189701,0736001964,Video,33949,2,7323,,423134,,,1,5.0,25,4,6.0,0.0,20.0,0.0,0.0
9299,9299,189703,6304928386,Video,26790,2,,,,172159,69802,2,5.0,8,2,0.0,0.0,0.0,14.0,22.0
9306,9306,190030,B00005O898,Video,31134,2,225236,,,,37661,2,2.5,4,4,1.0,0.0,0.0,0.0,116.0
9316,9316,190222,630240424X,Video,24537,4,,119943,284246,218615,93730,6,2.0,13,7,0.0,20.0,14.0,51.0,12.0
9317,9317,190231,B0000633W5,Video,28013,3,,175776,204990,519950,,0,0.0,0,6,0.0,51.0,0.0,132.0,0.0
9320,9320,190321,6304197314,Video,34122,4,394716,,333423,103299,406492,6,4.0,41,6,87.0,0.0,24.0,21.0,233.0
9322,9322,190359,6301536797,Video,4891,3,165280,281562,,,135556,7,4.5,42,6,39.0,68.0,0.0,0.0,21.0
9329,9329,190683,630196408X,Video,14239,3,517917,389864,,,20878,2,4.0,9,10,15.0,8.0,0.0,0.0,14.0
9332,9332,190738,6305116210,Video,25067,2,375138,369739,,,,8,5.0,38,5,11.0,19.0,0.0,0.0,0.0
9337,9337,190910,3902205016,Video,43645,3,139045,458937,24320,,,5,4.0,65,3,63.0,131.0,110.0,0.0,0.0
9339,9339,190924,6304896115,Video,4732,4,168698,322323,,329916,6867,5,4.0,98,5,166.0,175.0,0.0,238.0,506.0
9340,9340,190974,6302989523,Video,2632,1,,16048,,,,23,5.0,44,2,0.0,18.0,0.0,0.0,0.0
9341,9341,190981,1568554133,Video,17067,1,4268,,,,,3,4.5,15,2,46.0,0.0,0.0,0.0,0.0
9343,9343,191077,6305213755,Video,15672,1,,,,185046,,4,4.5,41,1,0.0,0.0,0.0,19.0,0.0
9344,9344,191108,6302817536,Video,12410,1,,,,403736,,8,4.5,63,5,0.0,0.0,0.0,29.0,0.0
9348,9348,191213,6304409079,Video,3052,2,139670,100133,,,,3,3.5,17,7,20.0,3.0,0.0,0.0,0.0
9363,9363,191526,6301763041,Video,54,0,,,,,,135,4.5,597,15,0.0,0.0,0.0,0.0,0.0
9364,9364,191540,6300185443,Video,4123,3,404919,327780,,125885,,27,4.0,87,10,39.0,120.0,0.0,163.0,0.0
9378,9378,191720,6301576489,Video,44641,4,158542,183464,242854,,157341,4,3.0,10,5,51.0,96.0,148.0,0.0,81.0
9384,9384,191823,B000006QHR,Video,36084,3,533004,530865,404680,,,1,5.0,3,5,73.0,34.0,3.0,0.0,0.0
9388,9388,191884,6302969204,Video,18706,1,371240,,,,,6,5.0,67,4,23.0,0.0,0.0,0.0,0.0
9390,9390,191919,6304066074,Video,6057,2,291197,,,,37505,5,4.0,37,3,31.0,0.0,0.0,0.0,132.0
9394,9394,192030,6301969561,Video,10617,2,,136202,,,269172,12,5.0,85,4,0.0,24.0,0.0,0.0,134.0
9396,9396,192120,6303073085,Video,16234,2,459297,,,,508955,10,5.0,72,5,27.0,0.0,0.0,0.0,99.0
9397,9397,192126,6301980506,Video,15234,3,,,251754,20878,322968,10,4.5,46,9,0.0,0.0,37.0,14.0,14.0
9398,9398,192129,6300214060,Video,527,3,76334,445807,,,102171,137,5.0,404,18,260.0,447.0,0.0,0.0,82.0
9401,9401,192271,0792124766,Video,19148,2,328029,237881,,,,0,0.0,0,3,0.0,13.0,0.0,0.0,0.0
9402,9402,192310,6303482546,Video,14772,5,216870,488066,358808,231560,271928,3,4.5,19,11,170.0,23.0,52.0,62.0,132.0
9403,9403,192312,B00005YXCG,Video,15564,1,,,16341,,,58,4.5,371,1,0.0,0.0,158.0,0.0,0.0
9405,9405,192330,6301798570,Video,10821,2,59764,,,,507437,11,4.0,113,3,179.0,0.0,0.0,0.0,134.0
9414,9414,192449,6303234674,Video,4942,2,4632,397295,,,,10,5.0,127,10,105.0,191.0,0.0,0.0,0.0
9416,9416,192475,6303117767,Video,10719,4,256922,232529,479485,508910,,2,5.0,18,5,25.0,39.0,94.0,11.0,0.0
9418,9418,192535,6303413307,Video,11105,2,,,191526,,112817,18,4.5,32,2,0.0,0.0,597.0,0.0,616.0
9422,9422,192581,6304173377,Video,1729,3,,,441324,376325,185083,9,4.5,57,4,0.0,0.0,8.0,140.0,78.0
9423,9423,192599,6305498288,Video,5115,1,126127,,,,,3,3.5,23,2,0.0,0.0,0.0,0.0,0.0
9432,9432,192749,6305435332,Video,34027,1,,,159475,,,5,5.0,9,2,0.0,0.0,7.0,0.0,0.0
9443,9443,192877,B00004Z1IG,Video,14737,1,399800,,,,,19,5.0,174,1,22.0,0.0,0.0,0.0,0.0
9446,9446,192952,6304097050,Video,22537,3,332598,315332,,,383214,10,4.5,39,7,21.0,25.0,0.0,0.0,15.0
9448,9448,192961,6303584845,Video,31643,1,,,,,483482,28,3.0,56,1,0.0,0.0,0.0,0.0,25.0
9452,9452,193061,6303553508,Video,53382,2,519299,1438,,,,8,4.0,64,2,42.0,36.0,0.0,0.0,0.0
9453,9453,193070,6305217718,Video,20494,4,295907,500334,207087,385050,,1,5.0,3,9,20.0,0.0,101.0,11.0,0.0
9455,9455,193133,B00005UQAL,Video,9512,1,,526447,,,,4,4.5,31,1,0.0,276.0,0.0,0.0,0.0
9459,9459,193203,6305194629,Video,16539,4,253308,228571,460939,336308,,4,4.5,5,7,43.0,11.0,2.0,86.0,0.0
9463,9463,193228,6301933052,Video,27830,4,89073,57736,291814,169728,,1,4.0,1,8,10.0,0.0,0.0,51.0,0.0
9464,9464,193248,6302662486,Video,15973,1,,,,,126142,14,3.5,77,1,0.0,0.0,0.0,0.0,65.0
9471,9471,193447,6302365821,Video,32635,1,224614,,,,,3,3.5,30,1,167.0,0.0,0.0,0.0,0.0
9476,9476,193598,6300279839,Video,2448,2,139670,,191213,,,15,4.5,119,2,20.0,0.0,17.0,0.0,0.0
9477,9477,193609,B00005UKJ0,Video,5491,2,477237,,,,210707,5,4.5,29,10,9.0,0.0,0.0,0.0,17.0
9479,9479,193658,6301978404,Video,16110,4,,323391,122955,46138,131471,2,4.0,19,7,0.0,55.0,68.0,29.0,26.0
9480,9480,193662,B000063JT3,Video,29717,1,114555,,,,,5,4.0,24,2,5.0,0.0,0.0,0.0,0.0
9482,9482,193716,1563640511,Video,37554,1,,300731,,,,1,5.0,5,1,0.0,315.0,0.0,0.0,0.0
9488,9488,193958,6302717760,Video,24248,3,338754,,13972,,54928,13,5.0,58,4,24.0,0.0,181.0,0.0,177.0
9489,9489,193967,0790744945,Video,38797,3,484879,,70518,344242,,10,4.5,35,3,44.0,0.0,91.0,61.0,0.0
9492,9492,194093,6301934628,Video,14601,1,,,266157,,,12,4.0,147,2,0.0,0.0,28.0,0.0,0.0
9493,9493,194103,6304359497,Video,6131,4,336162,,144416,392857,459124,3,3.5,2,7,3.0,0.0,13.0,6.0,10.0
9502,9502,194179,6303129080,Video,29865,5,427544,169134,221322,530587,403608,1,5.0,23,10,18.0,11.0,596.0,6.0,18.0
9507,9507,194263,B00004W5WW,Video,23855,2,194267,,467646,,,0,0.0,0,4,21.0,0.0,1.0,0.0,0.0
9508,9508,194267,B00004W5WV,Video,28180,4,194263,467646,,88116,70058,5,4.5,21,6,0.0,1.0,0.0,57.0,8.0
9514,9514,194411,1889127272,Video,509,1,,,511528,,,5,4.5,137,2,0.0,0.0,108.0,0.0,0.0
9516,9516,194461,630308432X,Video,11358,2,96596,,504291,,,12,4.5,101,6,23.0,0.0,206.0,0.0,0.0
9517,9517,194472,1882257022,Video,46327,4,422449,,241358,336295,293650,0,0.0,0,7,102.0,0.0,35.0,4.0,0.0
9538,9538,194686,B00000JRWC,Video,27647,5,413489,447079,298175,315330,507890,3,5.0,67,6,40.0,27.0,52.0,34.0,630.0
9540,9540,194696,6301219341,Video,39324,2,307044,305881,,,,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
9541,9541,194705,B00000JKT8,Video,39505,2,277614,178780,,,,1,4.0,5,4,127.0,44.0,0.0,0.0,0.0
9548,9548,194926,6303893449,Video,1677,5,260745,383249,84256,513119,36628,1,5.0,7,19,17.0,15.0,0.0,46.0,24.0
9552,9552,194938,B00006JEJU,Video,12236,2,518002,45848,,,,8,5.0,25,5,112.0,128.0,0.0,0.0,0.0
9555,9555,195054,B00004WG3G,Video,20893,4,152199,458950,458949,,391036,8,5.0,43,9,58.0,128.0,39.0,0.0,99.0
9559,9559,195149,1587270668,Video,40280,2,375697,,115267,,,1,4.0,2,3,25.0,0.0,29.0,0.0,0.0
9561,9561,195156,1568328451,Video,9746,5,203633,528715,189109,481138,277405,6,4.0,37,6,47.0,104.0,121.0,53.0,90.0
9563,9563,195233,630278705X,Video,38968,3,,56197,149258,,391290,5,3.5,19,4,0.0,33.0,29.0,0.0,74.0
9567,9567,195307,B00004WG33,Video,14441,4,543537,252480,,387923,61787,11,5.0,132,7,21.0,29.0,0.0,56.0,0.0
9568,9568,195341,B00006CJMI,Video,18171,4,129187,214813,106810,,214810,2,3.5,16,9,145.0,9.0,43.0,0.0,3.0
9569,9569,195458,6303321062,Video,4630,4,288775,,138446,228556,317488,13,3.5,60,4,66.0,0.0,51.0,61.0,81.0
9570,9570,195523,6303000762,Video,1903,3,285584,262323,,400226,,5,3.5,20,3,12.0,7.0,0.0,15.0,0.0
9573,9573,195554,6305004242,Video,17510,3,464130,,524878,25106,,4,4.5,14,4,0.0,0.0,139.0,169.0,0.0
9576,9576,195604,6301879228,Video,13985,4,494356,329777,253985,,541260,5,3.0,21,11,15.0,10.0,23.0,0.0,9.0
9581,9581,195611,B00005LQ1J,Video,295,1,,195612,,,,55,4.0,321,12,0.0,947.0,0.0,0.0,0.0
9582,9582,195612,B00005LQ1K,Video,2002,3,195611,,29799,,374582,87,4.0,947,6,321.0,0.0,106.0,0.0,263.0
9583,9583,195615,B00005LQ1O,Video,4160,3,,486512,116169,,486510,1,5.0,4,3,0.0,0.0,2.0,0.0,4.0
9585,9585,195621,B00005LQ1A,Video,13413,3,126175,308117,124548,,,16,4.0,224,6,152.0,27.0,6.0,0.0,0.0
9605,9605,195945,078401308X,Video,40796,2,,303724,310885,,,3,5.0,19,2,0.0,137.0,0.0,0.0,0.0
9606,9606,195951,6303326196,Video,25396,2,348721,208537,,,,6,3.0,24,4,95.0,60.0,0.0,0.0,0.0
9607,9607,195972,6301959981,Video,10217,2,,386352,,161812,,7,3.5,22,3,0.0,34.0,0.0,31.0,0.0
9608,9608,195984,6304400780,Video,11466,3,465053,,119437,255565,,27,3.5,61,4,291.0,0.0,28.0,63.0,0.0
9613,9613,196081,0782007015,Video,11516,3,535244,279689,,347029,,24,3.0,29,5,37.0,54.0,0.0,109.0,0.0
9615,9615,196159,6305389357,Video,19323,2,516046,230499,,,,8,3.0,123,4,52.0,2.0,0.0,0.0,0.0
9621,9621,196270,6305277044,Video,3898,3,353873,332078,42279,,,40,3.5,40,6,55.0,34.0,43.0,0.0,0.0
9622,9622,196313,6304190565,Video,36140,1,76238,,,,,4,1.5,15,1,73.0,0.0,0.0,0.0,0.0
9626,9626,196442,6304328613,Video,6248,5,260212,277290,23597,465299,211326,0,0.0,0,11,0.0,46.0,14.0,0.0,0.0
9627,9627,196473,B00004TJO4,Video,33755,2,435187,270969,,,,5,5.0,0,3,64.0,28.0,0.0,0.0,0.0
9630,9630,196566,630417960X,Video,40429,4,,216625,140476,270593,497828,6,4.5,41,8,0.0,44.0,34.0,34.0,30.0
9631,9631,196637,630456810X,Video,4259,1,,326952,,,,1,5.0,20,1,0.0,0.0,0.0,0.0,0.0
