,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote,visited,v1,v2,v3,v4,v5
5306,5306,149619,078324021X,DVD,1482,4,547929,285799,,215490,284453,113,4.0,534,13,451.0,296.0,,403.0,375.0
5307,5307,149629,6305236569,DVD,3118,5,159780,159202,166857,276600,193601,62,4.5,139,12,33.0,44.0,336.0,177.0,69.0
5309,5309,149763,B00005RRG4,DVD,2427,5,132230,58551,247069,544889,192660,39,4.0,224,13,277.0,66.0,244.0,236.0,79.0
5310,5310,149771,B00005RRG9,DVD,1331,3,149813,,132230,228318,,106,4.5,428,7,121.0,,277.0,528.0,
5311,5311,149811,B00003OST5,DVD,3996,4,,544481,243953,544654,546680,47,4.0,353,19,,917.0,716.0,1098.0,640.0
5312,5312,149813,B00005RRGB,DVD,1692,3,149771,132230,228318,,,29,5.0,121,5,428.0,277.0,528.0,,
5313,5313,149829,B00003OST3,DVD,47756,3,,149835,480391,437199,,1,5.0,4,4,,3.0,310.0,480.0,
5314,5314,149835,B00003OST2,DVD,41787,2,149829,,437199,,,1,5.0,3,3,4.0,,480.0,,
5316,5316,149883,1558908846,DVD,4104,5,227189,548368,11155,546934,547318,61,3.5,176,8,191.0,213.0,80.0,57.0,177.0
5319,5319,150026,1572523034,DVD,41005,3,157930,54649,,545827,,60,4.0,424,3,122.0,16.0,,2541.0,
5320,5320,150053,0792839137,DVD,4264,5,64419,545011,219815,543814,544634,175,4.0,276,11,1639.0,317.0,388.0,813.0,6161.0
5321,5321,150062,6305069654,DVD,20154,5,343633,367806,22430,301012,354767,30,5.0,304,8,337.0,287.0,674.0,868.0,1253.0
5323,5323,150083,6305339929,DVD,20872,2,12631,,223895,,,6,3.0,93,4,771.0,,222.0,,
5324,5324,150088,B00007KK3C,DVD,59870,2,545764,,167542,,,8,3.0,14,2,40.0,,28.0,,
5326,5326,150256,6305607583,DVD,45217,2,,87436,,,107590,1,5.0,2,2,,19.0,,,156.0
5327,5327,150282,0767807588,DVD,6520,5,547356,136841,544818,546594,235741,22,3.5,47,10,187.0,134.0,169.0,352.0,236.0
5330,5330,150368,6305934347,DVD,16261,5,136516,33189,545377,231169,137211,9,5.0,148,9,658.0,76.0,55.0,87.0,106.0
5331,5331,150397,B00004WC8I,DVD,16154,2,,,265524,271817,,8,4.5,74,9,,,72.0,145.0,
5332,5332,150410,B00004U8KV,DVD,17445,4,546660,547952,182765,,39810,103,4.0,477,6,1856.0,628.0,344.0,,181.0
5333,5333,150411,B00004U8KW,DVD,40181,4,546660,547952,182765,,39810,103,4.0,477,4,1856.0,628.0,344.0,,181.0
5334,5334,150428,B00005V9H9,DVD,34918,3,4537,39083,,170212,,2,3.5,9,4,37.0,17.0,,34.0,
5335,5335,150442,0783113331,DVD,592,2,,,297381,,137288,44,4.5,296,8,,,146.0,,60.0
5337,5337,150638,B00004Z4SG,DVD,8944,4,544959,544721,545034,,544383,40,3.5,78,13,194.0,231.0,302.0,,192.0
5338,5338,150639,B00004Z4SE,DVD,3335,3,543715,,,22567,546677,147,3.5,595,5,486.0,,,661.0,419.0
5339,5339,150640,B00004Z4SK,DVD,31321,3,386937,24034,,,202132,4,3.5,99,5,105.0,165.0,,,43.0
5340,5340,150641,B00004Z4SD,DVD,4165,3,547692,,,54924,29732,168,4.5,965,6,354.0,,,1787.0,832.0
5341,5341,150642,B00004Z4SJ,DVD,19592,3,,545626,,547639,545492,5,2.5,28,4,,31.0,,21.0,19.0
5342,5342,150644,B00004Z4SI,DVD,24642,4,546294,222959,,544907,265783,15,4.0,37,14,11.0,53.0,,46.0,37.0
5344,5344,150647,B00004Z4SQ,DVD,40991,2,,548197,,545791,,5,4.0,34,2,,454.0,,241.0,
5346,5346,150649,B00004Z4SW,DVD,36438,5,317481,58968,271806,408161,75023,3,5.0,38,9,64.0,58.0,69.0,13.0,7.0
5347,5347,150651,B00004Z4SV,DVD,9674,3,384508,532831,127823,,,59,4.5,200,10,128.0,176.0,485.0,,
5348,5348,150653,B00004Z4SU,DVD,4374,4,547799,546591,,548345,280938,155,4.5,1319,7,130.0,151.0,,117.0,226.0
5349,5349,150684,B00005V9HR,DVD,8107,4,125490,161524,32723,,546796,87,4.0,375,8,42.0,83.0,130.0,,105.0
5352,5352,150736,B00005V9HE,DVD,19739,1,,262774,,,,69,4.5,194,1,,21.0,,,
5353,5353,150768,B00005V9HK,DVD,18647,5,264695,544466,543822,545213,141155,7,4.0,50,14,387.0,59.0,436.0,255.0,155.0
5354,5354,150771,B00002JWZD,DVD,47813,3,,,83153,46864,34822,4,2.5,23,3,,,42.0,55.0,3.0
5355,5355,150919,B00005LQ0J,DVD,31877,4,217532,217529,,30435,30430,1,3.0,2,5,16.0,16.0,,64.0,16.0
5356,5356,150935,6305871167,DVD,21137,5,547909,247993,42632,50567,546610,1,3.0,28,9,30.0,16.0,55.0,13.0,270.0
5358,5358,150966,B000056N9B,DVD,26314,1,,,,,546554,1,3.0,2,1,,,,,95.0
5359,5359,150988,B000056N9F,DVD,12643,4,24025,24022,547755,,156681,5,5.0,31,5,10.0,3.0,5.0,,132.0
5360,5360,151001,B00005UQ8K,DVD,34038,3,538442,,,215445,304591,3,5.0,24,8,3.0,,,19.0,1.0
5361,5361,151010,B00005UQ8H,DVD,33302,2,144900,535241,,,,1,4.0,7,4,12.0,41.0,,,
5362,5362,151157,B00000JWX6,DVD,44512,5,151158,520319,240647,29885,215686,1,5.0,6,8,35.0,57.0,4.0,17.0,88.0
5363,5363,151158,B00000JWX5,DVD,39365,5,520319,151157,29885,240647,215686,4,5.0,35,9,57.0,6.0,17.0,4.0,88.0
5364,5364,151165,B00000JWX9,DVD,34203,4,547022,545112,,273768,544772,2,4.5,15,6,46.0,141.0,,48.0,134.0
5367,5367,151227,0767846362,DVD,22406,5,212154,138550,84974,542762,210754,13,4.5,66,5,2363.0,368.0,61.0,188.0,220.0
5368,5368,151269,B00006L9PL,DVD,3681,2,12645,,,534920,,53,4.5,408,7,996.0,,,1510.0,
5370,5370,151283,B00005UQ84,DVD,36764,3,21999,,,543287,263907,5,3.0,16,5,31.0,,,2.0,0.0
5372,5372,151435,B00005UWAA,DVD,31671,5,155037,183261,546130,105465,180648,1,5.0,9,5,54.0,51.0,24.0,204.0,315.0
5373,5373,151436,B00005UWAC,DVD,45279,1,,425285,,,,18,2.5,50,2,,8.0,,,
5374,5374,151437,B00005UWAG,DVD,40447,3,,353511,543612,226104,,3,3.0,25,3,,14.0,61.0,36.0,
5375,5375,151438,B00005UWAF,DVD,19023,5,178212,543926,121513,546499,214913,4,4.0,49,6,191.0,103.0,114.0,139.0,35.0
5376,5376,151439,B00005UWAE,DVD,42771,1,308268,,,,,18,1.5,91,1,343.0,,,,
5377,5377,151442,B00005UWAH,DVD,20029,2,,103091,,471536,,0,0.0,0,2,,58.0,,63.0,
5378,5378,151452,B000056T4U,DVD,31524,1,,,56831,,,4,4.0,20,2,,,269.0,,
5379,5379,151456,B000056T4S,DVD,14522,5,536741,536742,543731,176604,543730,2,4.5,30,5,17.0,39.0,13.0,49.0,38.0
5380,5380,151460,B000056T4G,DVD,3618,1,542185,,,,,31,5.0,109,2,141.0,,,,
5381,5381,151461,B00005UWA3,DVD,25512,1,,131754,,,,4,5.0,80,1,,17.0,,,
5382,5382,151463,B00005UWA0,DVD,53753,4,226052,228480,102627,228477,,3,3.0,9,4,2.0,10.0,16.0,13.0,
5383,5383,151464,B00005UWA1,DVD,38611,2,,545350,,282287,,6,2.5,24,2,,165.0,,24.0,
5384,5384,151467,B00005UWA5,DVD,17842,3,546918,138259,547969,,,3,4.0,20,7,16.0,12.0,20.0,,
5385,5385,151502,6305944350,DVD,26707,1,450327,,,,,4,2.5,32,1,40.0,,,,
5386,5386,151521,B00006IUIE,DVD,10447,5,89484,151879,548397,238592,116476,1,5.0,33,13,0.0,48.0,28.0,38.0,51.0
5387,5387,151639,B00008AOXA,DVD,49195,1,545742,,,,,6,4.5,19,1,104.0,,,,
5388,5388,151644,B00008AOXC,DVD,44011,4,28985,69108,544281,546140,,2,4.0,2,4,1.0,6.0,10.0,54.0,
5389,5389,151739,6305744777,DVD,6863,2,63633,,,139555,,188,4.5,785,7,985.0,,,942.0,
5390,5390,151748,B00006LPB1,DVD,22582,5,543762,542826,151750,176908,151751,2,5.0,18,10,11.0,37.0,0.0,33.0,3.0
5391,5391,151749,B00006LPB5,DVD,16228,4,151753,547940,547941,547938,,2,4.0,30,12,15.0,27.0,33.0,13.0,
5392,5392,151750,B00006LPB3,DVD,22821,5,176908,257397,543730,39539,536742,0,0.0,0,9,33.0,6.0,38.0,5.0,39.0
5393,5393,151751,B00006LPB4,DVD,26607,4,542826,176908,39539,257397,,1,5.0,3,10,37.0,33.0,5.0,6.0,
5394,5394,151752,B00006LPB6,DVD,16792,5,151755,151753,547940,547941,547938,3,3.5,14,15,58.0,15.0,27.0,33.0,13.0
5395,5395,151753,B00006LPB8,DVD,18305,3,547940,547938,547941,,,2,4.0,15,7,27.0,13.0,33.0,,
5396,5396,151755,B00006LPB7,DVD,12258,5,151749,547941,151752,547940,151753,4,4.5,58,12,30.0,33.0,14.0,27.0,15.0
5401,5401,151762,B00006LPBG,DVD,32010,2,,,548135,546867,,1,1.0,6,4,,,0.0,48.0,
5406,5406,151767,B00006LPBP,DVD,40749,1,81792,,,,,0,0.0,0,2,28.0,,,,
5408,5408,151770,B00006LPBO,DVD,11316,2,,545898,546370,,,41,3.5,216,5,,440.0,255.0,,
5409,5409,151771,B00006LPBS,DVD,38851,2,542775,,,,185084,1,5.0,10,5,0.0,,,,1.0
5410,5410,151774,B00006LPBX,DVD,17696,4,,481680,205303,127167,151778,5,4.0,161,5,,24.0,864.0,81.0,821.0
5411,5411,151776,B00006LPBY,DVD,11810,3,151778,205303,,238637,,21,4.5,105,3,821.0,864.0,,1709.0,
5412,5412,151778,B00006LPBZ,DVD,12904,2,205303,,238637,,,139,4.5,821,15,864.0,,1709.0,,
5414,5414,151863,B0000687DR,DVD,27518,5,265791,546181,151864,151865,265798,0,0.0,0,7,30.0,47.0,12.0,0.0,41.0
5415,5415,151864,B0000687DQ,DVD,15180,5,265798,265791,546181,544244,265789,4,5.0,12,21,41.0,30.0,47.0,31.0,3.0
5416,5416,151865,B0000687DS,DVD,22162,5,546181,265798,265791,151863,544511,0,0.0,0,10,47.0,41.0,30.0,0.0,18.0
5417,5417,151869,B0000687DV,DVD,9241,3,270898,109252,44174,,,28,4.0,87,5,36.0,176.0,64.0,,
5418,5418,151870,B0000687DX,DVD,39582,4,101496,215454,,87327,534925,2,5.0,13,6,23.0,19.0,,522.0,745.0
5419,5419,151872,B0000687DZ,DVD,26170,3,285065,,304587,464059,,2,5.0,6,5,36.0,,44.0,42.0,
5422,5422,151876,B0000687DG,DVD,26219,4,233209,220855,151879,,133856,3,3.5,18,12,56.0,0.0,48.0,,0.0
5423,5423,151877,B0000687DE,DVD,23701,3,432514,401450,,246002,,10,4.5,53,6,35.0,188.0,,121.0,
5424,5424,151878,B0000687DI,DVD,31917,2,,,386214,,91031,1,5.0,13,2,,,10.0,,106.0
5425,5425,151879,B0000687DH,DVD,11112,5,238592,116476,233209,151521,290651,2,3.5,48,26,38.0,51.0,56.0,33.0,0.0
5427,5427,151881,B0000687DL,DVD,12827,2,,97413,,,538499,4,5.0,28,4,,96.0,,,6.0
5428,5428,151904,B0000687D1,DVD,26404,1,,545095,,,,1,5.0,10,1,,66.0,,,
5429,5429,151906,B0000687D4,DVD,20309,2,544020,544066,,,,1,5.0,1,2,2.0,6.0,,,
5430,5430,151907,B0000687D2,DVD,28925,1,,,,401590,,15,4.0,63,8,,,,19.0,
5431,5431,151908,B0000687D5,DVD,50883,4,245781,125437,,127122,501256,0,0.0,0,4,0.0,32.0,,13.0,27.0
5432,5432,151909,B0000687D8,DVD,11727,4,271817,471305,,247955,83639,10,3.5,62,4,145.0,199.0,,77.0,67.0
5433,5433,151910,B0000687D7,DVD,12362,5,208390,215313,544621,91019,263895,20,4.0,14,12,14.0,170.0,20.0,11.0,29.0
5434,5434,151980,B00007976T,DVD,7731,5,155252,122244,208371,547832,547767,275,4.0,1063,13,851.0,794.0,1124.0,747.0,545.0
5435,5435,151988,B00002NDKW,DVD,36361,5,547905,6255,545905,118339,38989,40,3.5,53,5,63.0,83.0,54.0,44.0,23.0
5436,5436,152003,B00008AOX2,DVD,21661,3,547757,271175,,,545202,41,4.5,75,3,118.0,34.0,,,101.0
5437,5437,152060,6305046808,DVD,23921,5,264679,496400,362234,458079,67831,11,4.0,101,5,403.0,332.0,223.0,51.0,38.0
5438,5438,152084,B00005N5RL,DVD,23186,1,,,,,374866,9,4.5,44,2,,,,,166.0
5439,5439,152087,B00005N5RM,DVD,8982,3,547190,302178,,,49446,45,4.0,95,4,42.0,293.0,,,207.0
5440,5440,152088,B00005N5RN,DVD,33543,5,545032,441430,289226,349318,546198,10,4.5,37,5,824.0,278.0,122.0,353.0,584.0
5441,5441,152089,B00005N5RK,DVD,22030,2,152084,500854,,,,12,5.0,116,3,44.0,41.0,,,
5442,5442,152090,B00005N5RJ,DVD,38597,1,,,,,548173,0,0.0,0,1,,,,,669.0
5443,5443,152091,B00005N5RE,DVD,34651,3,546331,,,305377,267314,2,4.0,7,4,5.0,,,0.0,466.0
5445,5445,152093,B00005N5RG,DVD,33783,2,265735,,,252231,,1,5.0,3,3,212.0,,,29.0,
5446,5446,152095,B00005N5RH,DVD,7753,3,528573,,545712,,304520,11,3.5,182,7,292.0,,808.0,,108.0
5447,5447,152096,B00005N5RB,DVD,18181,1,,,,152097,,3,5.0,4,3,,,,10.0,
5448,5448,152097,B00005N5RA,DVD,43397,2,,,152096,152119,,4,4.0,10,4,,,4.0,27.0,
5449,5449,152099,B00005N5RX,DVD,23181,1,,,152100,,,0,0.0,0,1,,,8.0,,
5450,5450,152100,B00005N5RZ,DVD,5632,1,,,,,152107,1,2.0,8,2,,,,,104.0
5451,5451,152102,B00005N5RT,DVD,28263,5,152111,152108,418246,538520,233212,2,2.5,12,12,2.0,26.0,163.0,196.0,0.0
5452,5452,152103,B00005N5RY,DVD,17726,3,,,545795,548327,548187,3,3.5,17,6,,,72.0,29.0,34.0
5453,5453,152106,B00005N5RV,DVD,21909,2,547811,,,208249,,4,4.0,11,2,0.0,,,249.0,
5455,5455,152108,B00005N5RR,DVD,33127,5,152111,418246,314697,186050,51936,6,3.0,26,8,2.0,163.0,45.0,82.0,32.0
5456,5456,152109,B00005N5RQ,DVD,6565,3,208593,546250,,,208249,43,4.0,184,9,121.0,270.0,,,249.0
5457,5457,152111,B00005N5RS,DVD,25494,3,152102,,152108,538520,,1,5.0,2,7,12.0,,26.0,196.0,
5458,5458,152119,B00005N5R8,DVD,18020,2,152096,,,,152097,7,4.5,27,3,4.0,,,,10.0
5459,5459,152122,B00005N5R4,DVD,47953,3,326798,285387,,,538463,0,0.0,0,3,55.0,31.0,,,1.0
5463,5463,152126,B00005N5R7,DVD,19098,5,152129,209693,200588,538373,543756,8,4.5,101,10,25.0,0.0,9.0,61.0,4.0
5464,5464,152128,B00005N5R2,DVD,18350,1,,544428,,,,1,5.0,14,2,,161.0,,,
5465,5465,152129,B00005N5R6,DVD,21055,5,152126,200588,209693,543756,538373,2,4.0,25,10,101.0,9.0,0.0,4.0,61.0
5469,5469,152177,B000065U2J,DVD,11910,4,545421,54437,1290,271590,,6,5.0,109,4,34.0,279.0,212.0,632.0,
5470,5470,152186,B00005Y6X3,DVD,38970,1,24047,,,,,4,4.5,8,2,46.0,,,,
5471,5471,152198,B00004W21Z,DVD,27337,2,152239,,260975,,,45,2.5,190,2,197.0,,904.0,,
5472,5472,152202,B00004W21Q,DVD,10749,4,21,546238,416560,83709,,182,4.5,817,4,688.0,651.0,2609.0,5637.0,
5474,5474,152239,6305830940,DVD,17524,3,,545874,,544396,32831,48,4.0,197,5,,158.0,,214.0,19.0
5475,5475,152249,B000065U24,DVD,29932,3,,13628,108449,542512,,6,4.5,37,8,,29.0,84.0,15.0,
5476,5476,152287,B00007KQA2,DVD,21698,1,,,,252943,,29,4.0,247,1,,,,793.0,
5477,5477,152399,1573625868,DVD,39480,4,547811,96553,548009,,545557,2,3.0,5,4,0.0,794.0,317.0,,1472.0
5479,5479,152583,078322933X,DVD,12869,4,545378,,528575,265500,127512,99,4.5,240,13,6.0,,257.0,417.0,1017.0
5480,5480,152642,6305168857,DVD,154,3,,546116,544956,,546201,234,4.5,839,21,,428.0,3109.0,,865.0
5482,5482,152700,B00004R617,DVD,24166,3,545726,544149,,,262756,15,3.5,227,3,641.0,931.0,,,1206.0
5483,5483,152701,B00004R616,DVD,24858,2,,,,109200,199956,2,4.5,58,2,,,,65.0,130.0
5485,5485,152706,B00004R611,DVD,23457,3,185252,470055,,,146684,2,4.5,15,6,61.0,56.0,,,87.0
5486,5486,152837,B00005YRVH,DVD,29186,1,,,504721,,,3,5.0,3,1,,,65.0,,
5487,5487,152853,6305840113,DVD,31039,1,,,,,154557,7,4.0,44,1,,,,,52.0
5488,5488,152886,B00005JM2R,DVD,27996,2,,382639,183766,,,27,4.5,174,2,,75.0,22.0,,
5490,5490,152903,B00000ILFN,DVD,25958,2,94085,274813,,,,1,5.0,3,8,4.0,23.0,,,
5492,5492,152906,B00000ILFC,DVD,50903,1,,,,544536,,2,3.5,8,1,,,,176.0,
5494,5494,152914,B00000ILFQ,DVD,16715,2,,243955,,,547336,42,4.5,132,2,,140.0,,,135.0
5496,5496,152956,B000056NWJ,DVD,22690,4,47417,546000,530922,,225418,7,5.0,33,8,42.0,11.0,50.0,,0.0
5497,5497,153186,B00000JT8Y,DVD,47319,4,,545031,123310,548315,547488,7,3.5,57,4,,42.0,62.0,86.0,475.0
5498,5498,153196,6305222886,DVD,14715,3,,545264,174806,547844,,80,3.5,241,8,,662.0,623.0,737.0,
5499,5499,153333,B00006ADCP,DVD,45456,1,41501,,,,,1,4.0,5,3,12.0,,,,
5502,5502,153411,B00004U2A1,DVD,32215,3,548207,271162,,246386,,378,4.5,738,3,1255.0,1561.0,,810.0,
5503,5503,153515,6305821402,DVD,21451,1,,536407,,,,128,4.5,447,1,,120.0,,,
5504,5504,153519,6305472939,DVD,40240,3,,247060,56834,,536674,4,3.0,38,3,,191.0,280.0,,154.0
5505,5505,153534,0767827651,DVD,2885,1,,,,216263,,71,4.0,247,1,,,,540.0,
5507,5507,153589,B000056PXN,DVD,20145,2,,,539074,265180,,7,5.0,38,3,,,111.0,83.0,
5509,5509,153593,B000056PXL,DVD,29329,2,,542445,,545137,,26,3.5,111,3,,596.0,,202.0,
5511,5511,153650,1573471038,DVD,16936,4,545744,265364,546368,168482,,17,4.0,93,8,54.0,146.0,90.0,36.0,
5512,5512,153762,B0000897EG,DVD,3989,5,23349,115067,546778,545150,216063,174,3.0,928,10,542.0,536.0,597.0,1700.0,796.0
5513,5513,153765,B0000897EC,DVD,3241,3,480759,265731,,251678,,28,4.5,353,14,689.0,389.0,,123.0,
5514,5514,153767,B0000897EA,DVD,5841,2,,33187,,546956,,112,3.5,666,4,,759.0,,540.0,
5516,5516,153771,B0000897EI,DVD,14930,3,545033,,,24181,168132,28,3.5,130,4,156.0,,,555.0,489.0
5517,5517,153817,B0000897E8,DVD,6501,1,,81563,,,,9,3.5,45,1,,146.0,,,
5518,5518,153823,B00008WJE3,DVD,6904,3,313806,547561,,,542375,16,4.5,53,19,128.0,84.0,,,15.0
5519,5519,153851,0788602136,DVD,18635,4,415532,226035,802,548362,,7,3.5,68,8,56.0,137.0,15.0,44.0,
5520,5520,153860,B00005RYMT,DVD,7754,4,542262,543182,3433,121381,,0,0.0,0,6,15.0,13.0,19.0,66.0,
5522,5522,154051,B00005AFSC,DVD,45323,3,547266,250781,,,547217,3,4.5,11,5,10.0,17.0,,,57.0
5523,5523,154053,B00005AFSE,DVD,42609,3,544771,,547271,,545226,1,4.0,2,3,0.0,,0.0,,6.0
5524,5524,154055,B00005AFSD,DVD,36704,3,545226,,,171985,170825,3,4.0,11,4,6.0,,,20.0,15.0
5526,5526,154058,B00005AFSK,DVD,42884,1,,,,,547623,0,0.0,0,1,,,,,221.0
5527,5527,154059,B00005AFSI,DVD,35562,3,,68066,36431,,154521,4,4.0,18,6,,977.0,26.0,,185.0
5528,5528,154060,B00005AFSM,DVD,48611,2,542963,109661,,,,1,3.0,2,2,79.0,269.0,,,
5529,5529,154063,B00005AFSL,DVD,7993,2,92791,,,89495,,19,4.5,398,5,449.0,,,714.0,
5530,5530,154065,B00005AFSQ,DVD,39361,1,,144900,,,,6,4.5,59,1,,12.0,,,
5531,5531,154067,B00005AFSU,DVD,34994,4,445135,533312,533601,158200,,5,4.0,55,6,38.0,99.0,45.0,229.0,
5533,5533,154070,B00005AFSO,DVD,30437,2,,547786,,547414,,0,0.0,0,2,,91.0,,164.0,
5534,5534,154072,B00005AFSR,DVD,10297,1,333187,,,,,14,4.5,123,11,164.0,,,,
5535,5535,154448,B000067DNE,DVD,2151,3,,248574,,329982,374723,219,4.5,3581,5,,2239.0,,2770.0,1981.0
5536,5536,154450,B000067DNC,DVD,320,1,115557,,,,,102,4.5,656,8,444.0,,,,
5537,5537,154498,B00005IAQG,DVD,33433,4,151876,233209,220855,450327,,6,3.5,23,5,18.0,56.0,0.0,40.0,
5538,5538,154513,B00005R5G9,DVD,4415,5,282460,26622,544502,111734,137583,26,4.0,146,14,150.0,161.0,362.0,60.0,477.0
5539,5539,154514,B00005R5G8,DVD,26720,2,286051,138745,,,,3,3.5,9,4,19.0,10.0,,,
5540,5540,154516,B00005R5G7,DVD,20626,2,345013,,170814,,,7,4.5,72,6,115.0,,147.0,,
5544,5544,154528,B00005R5GY,DVD,40445,2,483085,,,112385,,4,3.0,18,3,41.0,,,8.0,
5545,5545,154536,B00005R5GR,DVD,21546,3,84412,,537949,543747,,18,3.5,113,3,12.0,,51.0,117.0,
5546,5546,154538,B00005R5GQ,DVD,24555,1,,,,544578,,3,3.5,15,1,,,,30.0,
5548,5548,154541,B00005R5GT,DVD,39803,2,,,546403,,213004,2,4.0,5,4,,,11.0,,33.0
5549,5549,154542,B00005R5GK,DVD,6634,3,544428,544540,105810,,,70,4.5,355,6,161.0,151.0,306.0,,
5550,5550,154544,B00005R5GJ,DVD,26509,3,171559,545294,,,545338,1,5.0,8,4,31.0,216.0,,,169.0
5551,5551,154546,B00005R5GI,DVD,16079,2,,547684,,,1722,5,4.0,45,7,,330.0,,,10.0
5552,5552,154549,B00005R5GC,DVD,9978,3,,544816,,7953,31355,19,3.5,168,4,,12.0,,246.0,257.0
5553,5553,154550,B00005R5GB,DVD,10763,2,,,533148,,263887,24,4.0,183,4,,,978.0,,33.0
5554,5554,154551,B00005R5GG,DVD,12642,1,,,,,54450,16,4.5,112,2,,,,,40.0
5555,5555,154552,B00005R5GF,DVD,14020,2,201017,,545411,,,3,3.0,60,10,237.0,,20.0,,
5557,5557,154557,B00005R5GD,DVD,21681,4,,235499,281407,544497,97593,7,4.5,52,8,,48.0,216.0,24.0,183.0
5558,5558,154604,6304937296,DVD,14019,4,155103,257317,468139,,260946,52,4.5,101,7,126.0,255.0,180.0,,109.0
5559,5559,154625,B00008AOUU,DVD,20793,2,,546308,167254,,,1,4.0,3,2,,92.0,880.0,,
5560,5560,154713,6305614385,DVD,30452,3,,,242188,254130,179995,6,4.5,58,6,,,127.0,157.0,139.0
5562,5562,154838,B000053V5L,DVD,33099,1,,,,,168464,5,4.0,34,1,,,,,129.0
5563,5563,154841,B000053V5K,DVD,54289,1,281792,,,,,9,5.0,30,1,44.0,,,,
5564,5564,154842,B000053V5D,DVD,11916,1,,200380,,,,4,4.0,14,1,,0.0,,,
5565,5565,154852,B000053V5W,DVD,31382,4,103703,205630,202188,165632,,2,5.0,26,4,173.0,190.0,17.0,11.0,
5566,5566,154854,B000053V5P,DVD,28778,2,,64086,,,116658,16,4.0,179,5,,70.0,,,86.0
5567,5567,154904,B000053V58,DVD,37975,3,67664,206688,,543660,,2,3.5,14,4,424.0,0.0,,20.0,
5568,5568,154906,B000053V59,DVD,9526,2,535388,,,443751,,50,4.5,304,6,485.0,,,226.0,
5569,5569,154910,B000053V57,DVD,39189,1,147668,,,,,10,2.0,53,2,175.0,,,,
5571,5571,154920,B00005QY93,DVD,16621,3,262422,547085,,546679,,0,0.0,0,4,29.0,3.0,,28.0,
5572,5572,155035,B0000560W1,DVD,8229,5,545184,545177,22567,109308,547841,17,3.0,125,9,714.0,447.0,661.0,183.0,98.0
5573,5573,155037,B0000560W6,DVD,24815,3,183261,546130,,,433491,3,1.5,54,11,51.0,24.0,,,621.0
5574,5574,155103,6305103429,DVD,15980,4,,257317,468139,260946,424569,31,4.0,126,7,,255.0,180.0,109.0,38.0
5575,5575,155190,B00005RI94,DVD,37946,1,,61779,,,,3,4.0,15,1,,116.0,,,
5577,5577,155246,B00006IUL2,DVD,12031,3,330472,544597,,114197,,13,4.0,130,4,84.0,87.0,,51.0,
5578,5578,155250,B00006IUL6,DVD,13648,4,151980,,544555,282741,205896,250,4.0,844,4,1063.0,,561.0,2044.0,701.0
5579,5579,155252,B00006IUL7,DVD,1446,4,151980,,544555,282741,205896,250,4.0,851,17,1063.0,,561.0,2044.0,701.0
5580,5580,155278,B0000797IO,DVD,8061,5,72712,545644,176830,28789,543372,190,3.0,997,10,189.0,268.0,389.0,85.0,87.0
5582,5582,155308,B000087F6W,DVD,41641,2,20595,262776,,,,55,4.5,317,2,51.0,24.0,,,
5583,5583,155309,B000087F6V,DVD,18258,2,20595,262776,,,,55,4.5,317,2,51.0,24.0,,,
5584,5584,155310,B000087F6R,DVD,34282,2,177095,,,433287,,1,4.0,0,3,0.0,,,113.0,
5585,5585,155316,B000087F6E,DVD,48342,2,441286,208375,,,,1,2.0,24,3,72.0,51.0,,,
5586,5586,155317,B000087F6X,DVD,16034,2,20595,262776,,,,55,4.5,317,4,51.0,24.0,,,
5587,5587,155318,B000087F6D,DVD,19161,1,542528,,,,,0,0.0,0,3,75.0,,,,
5588,5588,155322,B000087F6M,DVD,7933,4,65712,9182,259034,44936,,9,3.0,33,6,249.0,378.0,13.0,96.0,
5589,5589,155323,B000087F6L,DVD,5669,3,232426,,,76361,229404,98,3.5,715,7,839.0,,,359.0,628.0
5590,5590,155326,B000087F6O,DVD,22630,4,544459,55681,34792,,17578,24,3.5,168,11,337.0,102.0,263.0,,104.0
5591,5591,155328,B000087F6H,DVD,34857,1,,338335,,,,5,4.0,15,2,,20.0,,,
5592,5592,155347,B000087F66,DVD,37298,1,,544263,,,,20,2.5,37,1,,44.0,,,
5594,5594,155353,B0000507OA,DVD,38848,3,402084,8887,,,29786,0,0.0,0,4,55.0,24.0,,,66.0
5595,5595,155355,B000087F68,DVD,41351,2,218684,,26771,,,4,3.0,5,3,2.0,,233.0,,
5596,5596,155435,B00004STDC,DVD,11119,2,,209682,548264,,,27,3.0,185,5,,363.0,466.0,,
5598,5598,155507,B00005O5AV,DVD,6799,4,155616,544429,,276134,546209,47,4.0,159,4,141.0,1089.0,,1725.0,26.0
5600,5600,155511,B00005O5AS,DVD,12403,5,491098,493504,489961,481124,480394,25,5.0,107,10,70.0,87.0,89.0,112.0,37.0
5601,5601,155519,B00005O5AX,DVD,18583,1,,,271209,,,20,3.5,120,2,,,1206.0,,
5602,5602,155521,B00005O5AY,DVD,9590,5,59479,546307,270909,245368,544635,49,3.5,183,5,816.0,585.0,1958.0,341.0,769.0
5603,5603,155597,B0000399W9,DVD,3817,4,544690,32132,,547500,440591,101,4.0,385,10,530.0,2201.0,,785.0,296.0
5604,5604,155605,B0000399WH,DVD,2733,2,253139,547646,,,,141,4.5,333,8,88.0,1186.0,,,
